21040,9722,UNDER,222.0,-113,,
21041,9723,AWAY,,135,,
21042,9723,HOME,,-165,,
21043,9724,AWAY,3.5,-110,,
21044,9724,HOME,-3.5,-110,,
21045,9725,OVER,220.5,-115,,
21046,9725,UNDER,220.5,-105,,
21047,9726,AWAY,,165,,
21048,9726,HOME,,-185,,
21049,9727,AWAY,4.5,-108,,
21050,9727,HOME,-4.5,-104,,
21051,9728,OVER,234.5,-102,,
21052,9728,UNDER,234.5,-113,,
21053,9729,AWAY,,155,,
21054,9729,HOME,,-190,,
21055,9730,AWAY,4.5,-110,,
21056,9730,HOME,-4.5,-110,,
21057,9731,OVER,234.5,-110,,
21058,9731,UNDER,234.5,-110,,
21059,9732,AWAY,,158,,
21060,9732,HOME,,-190,,
21061,9733,AWAY,4.5,-110,,
21062,9733,HOME,-4.5,-110,,
21063,9734,OVER,234.5,-110,,
21064,9734,UNDER,234.5,-110,,
21065,9735,AWAY,,152,,
21066,9735,HOME,,-180,,
21067,9736,AWAY,4.0,-110,,
21068,9736,HOME,-4.0,-110,,
21069,9737,OVER,233.0,-112,,
21070,9737,UNDER,233.0,-108,,
21071,9738,AWAY,,132,,
21072,9738,HOME,,-156,,
21073,9739,AWAY,3.0,-112,,
21074,9739,HOME,-3.0,-108,,
21075,9740,OVER,223.5,-110,,
21076,9740,UNDER,223.5,-110,,
21077,9741,AWAY,,120,,
21078,9741,HOME,,-140,,
21079,9742,AWAY,2.5,-106,,
21080,9742,HOME,-2.5,-106,,
21081,9743,OVER,224.0,-107,,
21082,9743,UNDER,224.0,-107,,
21083,9744,AWAY,,118,,
21084,9744,HOME,,-140,,
21085,9745,AWAY,2.5,-110,,
21086,9745,HOME,-2.5,-110,,
21087,9746,OVER,224.0,-110,,
21088,9746,UNDER,224.0,-110,,
21089,9747,AWAY,,120,,
21090,9747,HOME,,-145,,
21091,9748,AWAY,2.5,-110,,
21092,9748,HOME,-2.5,-110,,
21093,9749,OVER,224.5,-110,,
21094,9749,UNDER,224.5,-110,,
21095,9750,HOME,,-650,,
21096,9750,AWAY,,500,,
21097,9751,HOME,-11.5,-111,,
21098,9751,AWAY,11.5,-101,,
21099,9752,OVER,229.5,-107,,
21100,9752,UNDER,229.5,-107,,
21101,9753,HOME,,-700,,
21102,9753,AWAY,,500,,
21103,9754,HOME,-11.5,-115,,
21104,9754,AWAY,11.5,-105,,
21105,9755,OVER,229.5,-115,,
21106,9755,UNDER,229.5,-105,,
21107,9756,HOME,,-620,,
21108,9756,AWAY,,460,,
21109,9757,HOME,-11.5,-110,,
21110,9757,AWAY,11.5,-110,,
21111,9758,OVER,230.0,-108,,
21112,9758,UNDER,230.0,-112,,
21113,9759,HOME,,-700,,
21114,9759,AWAY,,500,,
21115,9760,HOME,-12.0,-110,,
21116,9760,AWAY,12.0,-110,,
21117,9761,OVER,230.0,-105,,
21118,9761,UNDER,230.0,-115,,
21119,9762,HOME,,-480,,
21120,9762,AWAY,,370,,
21121,9763,HOME,-10.0,-112,,
21122,9763,AWAY,10.0,-108,,
21123,9764,OVER,230.0,-110,,
21124,9764,UNDER,230.0,-110,,
21125,9765,HOME,,-500,,
21126,9765,AWAY,,395,,
21127,9766,HOME,-10.0,-116,,
21128,9766,AWAY,10.0,104,,
21129,9767,OVER,230.5,-107,,
21130,9767,UNDER,230.5,-107,,
21131,9768,HOME,,-500,,
21132,9768,AWAY,,375,,
21133,9769,HOME,-10.5,-105,,
21134,9769,AWAY,10.5,-115,,
21135,9770,OVER,230.5,-110,,
21136,9770,UNDER,230.5,-110,,
21137,9771,HOME,,-480,,
21138,9771,AWAY,,360,,
21139,9772,HOME,-10.0,-110,,
21140,9772,AWAY,10.0,-110,,
21141,9773,OVER,230.5,-110,,
21142,9773,UNDER,230.5,-110,,
21143,9774,HOME,,220,,
21144,9774,AWAY,,-270,,
21145,9775,HOME,6.5,-110,,
21146,9775,AWAY,-6.5,-110,,
21147,9776,OVER,222.0,-110,,
21148,9776,UNDER,222.0,-110,,
21149,9777,HOME,,205,,
21150,9777,AWAY,,-245,,
21151,9778,HOME,6.0,-106,,
21152,9778,AWAY,-6.0,-106,,
21153,9779,OVER,222.5,-107,,
21154,9779,UNDER,222.5,-107,,
21155,9780,HOME,,200,,
21156,9780,AWAY,,-250,,
21157,9781,HOME,6.5,-115,,
21158,9781,AWAY,-6.5,-105,,
21159,9782,OVER,222.5,-110,,
21160,9782,UNDER,222.5,-110,,
21161,9783,HOME,,205,,
21162,9783,AWAY,,-250,,
21163,9784,OVER,222.5,-115,,
21164,9784,UNDER,222.5,-105,,
21165,9785,AWAY,,-130,,
21166,9785,HOME,,110,,
21167,9786,AWAY,-2.0,-106,,
21168,9786,HOME,2.0,-106,,
21169,9787,OVER,239.0,-107,,
21170,9787,UNDER,239.0,-107,,
21171,9788,AWAY,,-136,,
21172,9788,HOME,,116,,
21173,9789,AWAY,-2.0,-112,,
21174,9789,HOME,2.0,-108,,
21175,9790,OVER,239.0,-110,,
21176,9790,UNDER,239.0,-110,,
21177,9791,AWAY,,-130,,
21178,9791,HOME,,110,,
21179,9792,AWAY,-2.0,-110,,
21180,9792,HOME,2.0,-110,,
21181,9793,OVER,239.0,-110,,
21182,9793,UNDER,239.0,-110,,
21183,9794,AWAY,,-135,,
21184,9794,HOME,,110,,
21185,9795,AWAY,-1.5,-115,,
21186,9795,HOME,1.5,-105,,
21187,9796,OVER,239.5,-105,,
21188,9796,UNDER,239.5,-115,,
21189,9797,AWAY,,500,,
21190,9797,HOME,,-650,,
21191,9798,AWAY,11.5,-101,,
21192,9798,HOME,-11.5,-111,,
21193,9799,OVER,218.5,-102,,
21194,9799,UNDER,218.5,-113,,
21195,9800,AWAY,,475,,
21196,9800,HOME,,-650,,
21197,9801,AWAY,11.5,-105,,
21198,9801,HOME,-11.5,-115,,
21199,9802,OVER,218.5,-105,,
21200,9802,UNDER,218.5,-115,,
21201,9803,AWAY,,460,,
21202,9803,HOME,,-650,,
21203,9804,AWAY,11.5,-110,,
21204,9804,HOME,-11.5,-110,,
21205,9805,OVER,218.0,-110,,
21206,9805,UNDER,218.0,-110,,
21207,9806,AWAY,,480,,
21208,9806,HOME,,-650,,
21209,9807,AWAY,12.0,-112,,
21210,9807,HOME,-12.0,-108,,
21211,9808,OVER,217.5,-110,,
21212,9808,UNDER,217.5,-110,,
21213,9789,AWAY,-20.5,100,,
21214,9789,HOME,20.5,-130,,
21215,9790,OVER,249.5,-118,,
21216,9790,UNDER,249.5,-110,,
21217,9792,AWAY,-16.5,-115,,
21218,9792,HOME,16.5,-115,,
21219,9793,OVER,244.5,-115,,
21220,9793,UNDER,244.5,-115,,
21221,9794,AWAY,,-10000,,
21222,9794,HOME,,3300,,
21223,9795,AWAY,-18.5,-115,,
21224,9795,HOME,18.5,-110,,
21225,9800,AWAY,,290,,
21226,9800,HOME,,-400,,
21227,9801,AWAY,6.5,-120,,
21228,9801,HOME,-6.5,-110,,
21229,9802,OVER,198.5,-125,,
21230,9802,UNDER,198.5,-105,,
21231,9803,AWAY,,400,,
21232,9803,HOME,,-600,,
21233,9804,AWAY,9.5,-125,,
21234,9804,HOME,-9.5,-105,,
21235,9805,OVER,202.5,-110,,
21236,9805,UNDER,202.5,-120,,
21237,9806,AWAY,,300,,
21238,9806,HOME,,-430,,
21239,9807,AWAY,7.5,-125,,
21240,9807,HOME,-7.5,-104,,
21241,9808,OVER,198.5,-118,,
21242,9808,UNDER,198.5,-110,,
21243,9809,HOME,,-105,,
21244,9809,AWAY,,-115,,
21245,9810,HOME,1.5,-111,,
21246,9810,AWAY,-1.5,-101,,
21247,9811,OVER,228.0,-107,,
21248,9811,UNDER,228.0,-107,,
21249,9812,HOME,,102,,
21250,9812,AWAY,,-120,,
21251,9813,HOME,1.5,-110,,
21252,9813,AWAY,-1.5,-110,,
21253,9814,OVER,228.0,-110,,
21254,9814,UNDER,228.0,-110,,
21255,9815,HOME,,100,,
21256,9815,AWAY,,-120,,
21257,9816,HOME,1.5,-110,,
21258,9816,AWAY,-1.5,-110,,
21259,9817,OVER,228.0,-110,,
21260,9817,UNDER,228.0,-110,,
21261,9818,HOME,,100,,
21262,9818,AWAY,,-120,,
21263,9819,HOME,1.5,-115,,
21264,9819,AWAY,-1.5,-105,,
21265,9820,OVER,227.5,-115,,
21266,9820,UNDER,227.5,-105,,
21267,9821,AWAY,,400,,
21268,9821,HOME,,-520,,
21269,9822,AWAY,10.5,-106,,
21270,9822,HOME,-10.5,-114,,
21271,9823,OVER,234.5,-112,,
21272,9823,UNDER,234.5,-108,,
21273,9824,AWAY,,430,,
21274,9824,HOME,,-600,,
21275,9825,AWAY,11.0,-110,,
21276,9825,HOME,-11.0,-110,,
21277,9826,OVER,234.5,-110,,
21278,9826,UNDER,234.5,-110,,
21279,9827,AWAY,,425,,
21280,9827,HOME,,-600,,
21281,9828,AWAY,10.5,-105,,
21282,9828,HOME,-10.5,-115,,
21283,9829,OVER,235.5,-105,,
21284,9829,UNDER,235.5,-115,,
21285,9830,AWAY,,430,,
21286,9830,HOME,,-550,,
21287,9831,AWAY,11.0,-106,,
21288,9831,HOME,-11.0,-106,,
21289,9832,OVER,235.0,-107,,
21290,9832,UNDER,235.0,-107,,
21291,9833,HOME,,-325,,
21292,9833,AWAY,,270,,
21293,9834,HOME,-8.0,-106,,
21294,9834,AWAY,8.0,-106,,
21295,9835,OVER,223.0,-107,,
21296,9835,UNDER,223.0,-107,,
21297,9836,HOME,,-335,,
21298,9836,AWAY,,270,,
21299,9837,HOME,-8.0,-110,,
21300,9837,AWAY,8.0,-110,,
21301,9838,OVER,221.5,-110,,
21302,9838,UNDER,221.5,-110,,
21303,9839,HOME,,-345,,
21304,9839,AWAY,,270,,
21305,9840,HOME,-8.0,-110,,
21306,9840,AWAY,8.0,-110,,
21307,9841,OVER,222.5,-110,,
21308,9841,UNDER,222.5,-110,,
21309,9842,HOME,,-350,,
21310,9842,AWAY,,260,,
21311,9843,HOME,-7.5,-115,,
21312,9843,AWAY,7.5,-105,,
21313,9844,OVER,222.5,-110,,
21314,9844,UNDER,222.5,-110,,
21315,9845,HOME,,-900,,
21316,9845,AWAY,,640,,
21317,9846,HOME,-14.0,-106,,
21318,9846,AWAY,14.0,-106,,
21319,9847,OVER,230.0,-107,,
21320,9847,UNDER,230.0,-107,,
21321,9848,HOME,,-900,,
21322,9848,AWAY,,610,,
21323,9849,HOME,-14.0,-110,,
21324,9849,AWAY,14.0,-110,,
21325,9850,OVER,230.0,-110,,
21326,9850,UNDER,230.0,-110,,
21327,9851,HOME,,-1000,,
21328,9851,AWAY,,650,,
21329,9852,HOME,-14.0,-110,,
21330,9852,AWAY,14.0,-110,,
21331,9853,OVER,230.5,-110,,
21332,9853,UNDER,230.5,-110,,
21333,9854,HOME,,-1000,,
21334,9854,AWAY,,625,,
21335,9855,HOME,-13.5,-115,,
21336,9855,AWAY,13.5,-105,,
21337,9856,OVER,230.5,-110,,
21338,9856,UNDER,230.5,-110,,
21339,9857,AWAY,-5.5,-111,,
21340,9857,HOME,5.5,-101,,
21341,9858,OVER,227.5,-113,,
21342,9858,UNDER,227.5,-102,,
21343,9859,AWAY,,-245,,
21344,9859,HOME,,200,,
21345,9860,AWAY,-6.5,-110,,
21346,9860,HOME,6.5,-110,,
21347,9861,OVER,227.5,-108,,
21348,9861,UNDER,227.5,-112,,
21349,9862,AWAY,,-225,,
21350,9862,HOME,,185,,
21351,9863,AWAY,-6.0,-110,,
21352,9863,HOME,6.0,-110,,
21353,9864,OVER,227.5,-110,,
21354,9864,UNDER,227.5,-110,,
21355,9865,AWAY,,-250,,
21356,9865,HOME,,190,,
21357,9866,AWAY,-5.5,-115,,
21358,9866,HOME,5.5,-105,,
21359,9867,OVER,227.5,-110,,
21360,9867,UNDER,227.5,-110,,
21361,9868,AWAY,,-430,,
21362,9868,HOME,,340,,
21363,9869,AWAY,-10.0,-108,,
21364,9869,HOME,10.0,-112,,
21365,9870,OVER,225.5,-112,,
21366,9870,UNDER,225.5,-108,,
21367,9871,AWAY,,-455,,
21368,9871,HOME,,345,,
21369,9872,AWAY,-10.0,-110,,
21370,9872,HOME,10.0,-110,,
21371,9873,OVER,226.0,-110,,
21372,9873,UNDER,226.0,-110,,
21373,9874,AWAY,,-425,,
21374,9874,HOME,,345,,
21375,9875,AWAY,-10.0,-111,,
21376,9875,HOME,10.0,-101,,
21377,9876,OVER,225.0,-107,,
21378,9876,UNDER,225.0,-107,,
21379,9877,AWAY,,-450,,
21380,9877,HOME,,340,,
21381,9878,AWAY,-9.5,-115,,
21382,9878,HOME,9.5,-105,,
21383,9879,OVER,225.5,-110,,
21384,9879,UNDER,225.5,-110,,
21385,9868,AWAY,,-7000,,
21386,9868,HOME,,1500,,
21387,9869,AWAY,-13.5,-114,,
21388,9869,HOME,13.5,-114,,
21389,9870,OVER,216.5,-122,,
21390,9870,UNDER,216.5,-106,,
21391,9872,AWAY,-14.5,-115,,
21392,9872,HOME,14.5,-115,,
21393,9873,OVER,215.5,-125,,
21394,9873,UNDER,215.5,-105,,
21395,9877,AWAY,,-10000,,
21396,9877,HOME,,2000,,
21397,9878,AWAY,-13.5,-110,,
21398,9878,HOME,13.5,-120,,
21399,9879,OVER,214.5,-125,,
21400,9879,UNDER,214.5,-105,,
21401,9880,HOME,,-140,,
21402,9880,AWAY,,120,,
21403,9881,HOME,-2.5,-106,,
21404,9881,AWAY,2.5,-106,,
21405,9882,OVER,219.5,-107,,
21406,9882,UNDER,219.5,-107,,
21407,9883,HOME,,-145,,
21408,9883,AWAY,,122,,
21409,9884,HOME,-2.5,-110,,
21410,9884,AWAY,2.5,-110,,
21411,9885,OVER,219.5,-110,,
21412,9885,UNDER,219.5,-110,,
21413,9886,HOME,,-140,,
21414,9886,AWAY,,115,,
21415,9887,HOME,-2.5,-110,,
21416,9887,AWAY,2.5,-110,,
21417,9888,OVER,219.5,-110,,
21418,9888,UNDER,219.5,-110,,
21419,9889,HOME,,-146,,
21420,9889,AWAY,,124,,
21421,9890,HOME,-3.0,-110,,
21422,9890,AWAY,3.0,-110,,
21423,9891,OVER,220.0,-112,,
21424,9891,UNDER,220.0,-108,,
21425,9892,AWAY,,-240,,
21426,9892,HOME,,198,,
21427,9893,AWAY,-6.0,-108,,
21428,9893,HOME,6.0,-112,,
21429,9894,OVER,221.5,-112,,
21430,9894,UNDER,221.5,-108,,
21431,9895,AWAY,,-235,,
21432,9895,HOME,,192,,
21433,9896,AWAY,-6.0,-110,,
21434,9896,HOME,6.0,-110,,
21435,9897,OVER,222.0,-110,,
21436,9897,UNDER,222.0,-110,,
21437,9898,AWAY,,-225,,
21438,9898,HOME,,195,,
21439,9899,AWAY,-6.0,-106,,
21440,9899,HOME,6.0,-106,,
21441,9900,OVER,222.5,-101,,
21442,9900,UNDER,222.5,-114,,
21443,9901,AWAY,,-250,,
21444,9901,HOME,,190,,
21445,9902,AWAY,-5.5,-115,,
21446,9902,HOME,5.5,-105,,
21447,9903,OVER,221.5,-115,,
21448,9903,UNDER,221.5,-105,,
21449,9904,AWAY,,1040,,
21450,9904,HOME,,-2000,,
21451,9905,AWAY,17.5,-110,,
21452,9905,HOME,-17.5,-110,,
21453,9906,OVER,215.0,-112,,
21454,9906,UNDER,215.0,-108,,
21455,9907,AWAY,,950,,
21456,9907,HOME,,-1700,,
21457,9908,AWAY,17.0,-110,,
21458,9908,HOME,-17.0,-110,,
21459,9909,OVER,215.0,-110,,
21460,9909,UNDER,215.0,-110,,
21461,9910,AWAY,,870,,
21462,9910,HOME,,-1500,,
21463,9911,AWAY,17.0,-106,,
21464,9911,HOME,-17.0,-106,,
21465,9912,OVER,215.0,-107,,
21466,9912,UNDER,215.0,-107,,
21467,9913,AWAY,,900,,
21468,9913,HOME,,-1600,,
21469,9914,AWAY,17.5,-115,,
21470,9914,HOME,-17.5,-105,,
21471,9915,OVER,215.5,-105,,
21472,9915,UNDER,215.5,-115,,
21473,9916,HOME,,-520,,
21474,9916,AWAY,,400,,
21475,9917,HOME,-10.5,-112,,
21476,9917,AWAY,10.5,-108,,
21477,9918,OVER,220.5,-110,,
21478,9918,UNDER,220.5,-110,,
21479,9919,HOME,,-480,,
21480,9919,AWAY,,360,,
21481,9920,HOME,-10.0,-110,,
21482,9920,AWAY,10.0,-110,,
21483,9921,OVER,221.0,-110,,
21484,9921,UNDER,221.0,-110,,
21485,9922,HOME,,-475,,
21486,9922,AWAY,,385,,
21487,9923,HOME,-11.0,-101,,
21488,9923,AWAY,11.0,-111,,
21489,9924,OVER,221.0,-107,,
21490,9924,UNDER,221.0,-107,,
21491,9925,HOME,,-500,,
21492,9925,AWAY,,375,,
21493,9926,HOME,-10.5,-110,,
21494,9926,AWAY,10.5,-110,,
21495,9927,OVER,221.5,-105,,
21496,9927,UNDER,221.5,-115,,
21497,9928,AWAY,,-165,,
21498,9928,HOME,,140,,
21499,9929,AWAY,-3.5,-110,,
21500,9929,HOME,3.5,-110,,
21501,9930,OVER,235.5,-115,,
21502,9930,UNDER,235.5,-105,,
21503,9931,AWAY,,-168,,
21504,9931,HOME,,142,,
21505,9932,AWAY,-3.5,-112,,
21506,9932,HOME,3.5,-108,,
21507,9933,OVER,236.5,-110,,
21508,9933,UNDER,236.5,-110,,
21509,9934,HOME,,-1400,,
21510,9934,AWAY,,825,,
21511,9935,HOME,-16.5,-106,,
21512,9935,AWAY,16.5,-106,,
21513,9936,OVER,235.0,-107,,
21514,9936,UNDER,235.0,-107,,
21515,9937,HOME,,-1600,,
21516,9937,AWAY,,900,,
21517,9938,HOME,-16.5,-110,,
21518,9938,AWAY,16.5,-110,,
21519,9939,OVER,235.0,-110,,
21520,9939,UNDER,235.0,-110,,
21521,9940,HOME,,-2000,,
21522,9940,AWAY,,950,,
21523,9941,HOME,-16.5,-110,,
21524,9941,AWAY,16.5,-110,,
21525,9942,OVER,234.5,-115,,
21526,9942,UNDER,234.5,-105,,
21527,9943,HOME,,-1500,,
21528,9943,AWAY,,870,,
21529,9944,HOME,-16.0,-112,,
21530,9944,AWAY,16.0,-108,,
21531,9945,OVER,235.0,-110,,
21532,9945,UNDER,235.0,-110,,
21533,9946,HOME,,180,,
21534,9946,AWAY,,-210,,
21535,9947,HOME,5.0,-106,,
21536,9947,AWAY,-5.0,-106,,
21537,9948,OVER,223.5,-113,,
21538,9948,UNDER,223.5,-102,,
21539,9949,HOME,,188,,
21540,9949,AWAY,,-225,,
21541,9950,HOME,5.5,-112,,
21542,9950,AWAY,-5.5,-108,,
21543,9951,OVER,224.0,-110,,
21544,9951,UNDER,224.0,-110,,
21545,9952,HOME,,185,,
21546,9952,AWAY,,-225,,
21547,9953,HOME,5.5,-110,,
21548,9953,AWAY,-5.5,-110,,
21549,9954,OVER,224.0,-110,,
21550,9954,UNDER,224.0,-110,,
21551,9955,HOME,,180,,
21552,9955,AWAY,,-225,,
21553,9956,HOME,5.5,-115,,
21554,9956,AWAY,-5.5,-105,,
21555,9957,OVER,224.5,-105,,
21556,9957,UNDER,224.5,-115,,
21557,9958,AWAY,,255,,
21558,9958,HOME,,-305,,
21559,9959,AWAY,7.5,-106,,
21560,9959,HOME,-7.5,-106,,
21561,9960,OVER,223.0,-107,,
21562,9960,UNDER,223.0,-107,,
21563,9961,AWAY,,270,,
21564,9961,HOME,,-335,,
21565,9962,AWAY,8.0,-110,,
21566,9962,HOME,-8.0,-110,,
21567,9963,OVER,223.0,-110,,
21568,9963,UNDER,223.0,-110,,
21569,9964,AWAY,,260,,
21570,9964,HOME,,-335,,
21571,9965,AWAY,8.0,-110,,
21572,9965,HOME,-8.0,-110,,
21573,9966,OVER,222.5,-105,,
21574,9966,UNDER,222.5,-115,,
21575,9967,AWAY,,260,,
21576,9967,HOME,,-350,,
21577,9968,AWAY,7.5,-105,,
21578,9968,HOME,-7.5,-115,,
21579,9969,OVER,222.5,-110,,
21580,9969,UNDER,222.5,-110,,
21581,9970,HOME,,-162,,
21582,9970,AWAY,,136,,
21583,9971,HOME,-3.5,-110,,
21584,9971,AWAY,3.5,-110,,
21585,9972,OVER,235.0,-112,,
21586,9972,UNDER,235.0,-108,,
21587,9973,HOME,,-165,,
21588,9973,AWAY,,140,,
21589,9974,HOME,-3.5,-110,,
21590,9974,AWAY,3.5,-110,,
21591,9975,OVER,235.0,-110,,
21592,9975,UNDER,235.0,-110,,
21593,9976,HOME,,-160,,
21594,9976,AWAY,,135,,
21595,9977,HOME,-3.5,-110,,
21596,9977,AWAY,3.5,-110,,
21597,9978,OVER,234.5,-115,,
21598,9978,UNDER,234.5,-105,,
21599,9979,HOME,,-155,,
21600,9979,AWAY,,135,,
21601,9980,HOME,-3.5,-106,,
21602,9980,AWAY,3.5,-106,,
21603,9981,OVER,235.5,-113,,
21604,9981,UNDER,235.5,-102,,
21605,9982,AWAY,,215,,
21606,9982,HOME,,-260,,
21607,9983,AWAY,6.0,-108,,
21608,9983,HOME,-6.0,-112,,
21609,9984,OVER,236.5,-110,,
21610,9984,UNDER,236.5,-110,,
21611,9985,AWAY,,215,,
21612,9985,HOME,,-267,,
21613,9986,AWAY,6.5,-115,,
21614,9986,HOME,-6.5,-105,,
21615,9987,OVER,236.0,-110,,
21616,9987,UNDER,236.0,-110,,
21617,9988,AWAY,,220,,
21618,9988,HOME,,-275,,
21619,9989,AWAY,6.5,-110,,
21620,9989,HOME,-6.5,-110,,
21621,9990,OVER,236.5,-110,,
21622,9990,UNDER,236.5,-110,,
21623,9991,AWAY,,220,,
21624,9991,HOME,,-260,,
21625,9992,AWAY,6.5,-106,,
21626,9992,HOME,-6.5,-106,,
21627,9993,OVER,236.0,-113,,
21628,9993,UNDER,236.0,-102,,
21629,9994,HOME,,-320,,
21630,9994,AWAY,,270,,
21631,9995,HOME,-8.0,-101,,
21632,9995,AWAY,8.0,-111,,
21633,9996,OVER,236.5,-107,,
21634,9996,UNDER,236.5,-107,,
21635,9997,HOME,,-345,,
21636,9997,AWAY,,270,,
21637,9998,HOME,-8.0,-105,,
21638,9998,AWAY,8.0,-115,,
21639,9999,OVER,236.0,-110,,
21640,9999,UNDER,236.0,-110,,
21641,10000,HOME,,-350,,
21642,10000,AWAY,,260,,
21643,10001,HOME,-7.5,-110,,
21644,10001,AWAY,7.5,-110,,
21645,10002,OVER,235.5,-115,,
21646,10002,UNDER,235.5,-105,,
21647,10003,HOME,,-340,,
21648,10003,AWAY,,275,,
21649,10004,HOME,-8.0,-110,,
21650,10004,AWAY,8.0,-110,,
21651,10005,OVER,236.0,-110,,
21652,10005,UNDER,236.0,-110,,
21653,10006,AWAY,,-320,,
21654,10006,HOME,,250,,
21655,10007,AWAY,-7.5,-110,,
21656,10007,HOME,7.5,-110,,
21657,10008,OVER,224.0,-110,,
21658,10008,UNDER,224.0,-110,,
21659,10009,AWAY,,-300,,
21660,10009,HOME,,245,,
21661,10010,AWAY,-7.5,-110,,
21662,10010,HOME,7.5,-110,,
21663,10011,OVER,224.0,-110,,
21664,10011,UNDER,224.0,-110,,
21665,10012,AWAY,,-300,,
21666,10012,HOME,,240,,
21667,10013,AWAY,-7.5,-110,,
21668,10013,HOME,7.5,-110,,
21669,10014,OVER,223.5,-110,,
21670,10014,UNDER,223.5,-110,,
21671,10015,AWAY,,-290,,
21672,10015,HOME,,245,,
21673,10016,AWAY,-7.5,-106,,
21674,10016,HOME,7.5,-106,,
21675,10017,OVER,223.0,-107,,
21676,10017,UNDER,223.0,-107,,
21677,10018,HOME,,-600,,
21678,10018,AWAY,,430,,
21679,10019,HOME,-11.0,-110,,
21680,10019,AWAY,11.0,-110,,
21681,10020,OVER,232.5,-105,,
21682,10020,UNDER,232.5,-115,,
21683,10021,HOME,,-650,,
21684,10021,AWAY,,450,,
21685,10022,HOME,-11.5,-105,,
21686,10022,AWAY,11.5,-115,,
21687,10023,OVER,232.5,-110,,
21688,10023,UNDER,232.5,-110,,
21689,10024,HOME,,-600,,
21690,10024,AWAY,,460,,
21691,10025,HOME,-10.5,-113,,
21692,10025,AWAY,10.5,101,,
21693,10026,OVER,232.5,-107,,
21694,10026,UNDER,232.5,-107,,
21695,10027,HOME,,-620,,
21696,10027,AWAY,,460,,
21697,10028,HOME,-12.0,-110,,
21698,10028,AWAY,12.0,-110,,
21699,10029,OVER,233.0,-110,,
21700,10029,UNDER,233.0,-110,,
21701,10030,HOME,,405,,
21702,10030,AWAY,,-510,,
21703,10031,HOME,10.5,-106,,
21704,10031,AWAY,-10.5,-106,,
21705,10032,OVER,221.5,-107,,
21706,10032,UNDER,221.5,-107,,
21707,10033,HOME,,400,,
21708,10033,AWAY,,-550,,
21709,10034,HOME,10.5,-110,,
21710,10034,AWAY,-10.5,-110,,
21711,10035,OVER,222.0,-110,,
21712,10035,UNDER,222.0,-110,,
21713,10036,HOME,,400,,
21714,10036,AWAY,,-550,,
21715,10037,HOME,10.5,-110,,
21716,10037,AWAY,-10.5,-110,,
21717,10038,OVER,221.5,-110,,
21718,10038,UNDER,221.5,-110,,
21719,10039,HOME,,385,,
21720,10039,AWAY,,-500,,
21721,10040,HOME,10.5,-112,,
21722,10040,AWAY,-10.5,-108,,
21723,10041,OVER,221.5,-110,,
21724,10041,UNDER,221.5,-110,,
21725,10042,HOME,,-550,,
21726,10042,AWAY,,430,,
21727,10043,HOME,-10.5,-101,,
21728,10043,AWAY,10.5,-111,,
21729,10044,OVER,220.0,-113,,
21730,10044,UNDER,220.0,-102,,
21731,10045,HOME,,-600,,
21732,10045,AWAY,,430,,
21733,10046,HOME,-10.5,-110,,
21734,10046,AWAY,10.5,-110,,
21735,10047,OVER,220.0,-110,,
21736,10047,UNDER,220.0,-110,,
21737,10048,HOME,,-600,,
21738,10048,AWAY,,425,,
21739,10049,HOME,-10.5,-110,,
21740,10049,AWAY,10.5,-110,,
21741,10050,OVER,219.5,-115,,
21742,10050,UNDER,219.5,-105,,
21743,10051,HOME,,-550,,
21744,10051,AWAY,,410,,
21745,10052,HOME,-11.0,-110,,
21746,10052,AWAY,11.0,-110,,
21747,10053,OVER,219.5,-110,,
21748,10053,UNDER,219.5,-110,,
21749,10054,AWAY,,-150,,
21750,10054,HOME,,130,,
21751,10055,AWAY,-3.0,-101,,
21752,10055,HOME,3.0,-111,,
21753,10056,OVER,215.0,-107,,
21754,10056,UNDER,215.0,-107,,
21755,10057,AWAY,,-165,,
21756,10057,HOME,,140,,
21757,10058,AWAY,-3.0,-110,,
21758,10058,HOME,3.0,-110,,
21759,10059,OVER,215.0,-110,,
21760,10059,UNDER,215.0,-110,,
21761,10060,AWAY,,-150,,
21762,10060,HOME,,125,,
21763,10061,AWAY,-2.5,-115,,
21764,10061,HOME,2.5,-105,,
21765,10062,OVER,215.5,-110,,
21766,10062,UNDER,215.5,-110,,
21767,10063,AWAY,,-162,,
21768,10063,HOME,,136,,
21769,10064,AWAY,-3.0,-112,,
21770,10064,HOME,3.0,-108,,
21771,10065,OVER,214.5,-110,,
21772,10065,UNDER,214.5,-110,,
21773,10066,HOME,,-800,,
21774,10066,AWAY,,580,,
21775,10067,HOME,-13.5,-106,,
21776,10067,AWAY,13.5,-106,,
21777,10068,OVER,229.0,-113,,
21778,10068,UNDER,229.0,-102,,
21779,10069,HOME,,-900,,
21780,10069,AWAY,,600,,
21781,10070,HOME,-13.5,-110,,
21782,10070,AWAY,13.5,-110,,
21783,10071,OVER,228.5,-110,,
21784,10071,UNDER,228.5,-110,,
21785,10072,HOME,,-900,,
21786,10072,AWAY,,600,,
21787,10073,HOME,-13.5,-110,,
21788,10073,AWAY,13.5,-110,,
21789,10074,OVER,228.5,-115,,
21790,10074,UNDER,228.5,-105,,
21791,10075,HOME,,-900,,
21792,10075,AWAY,,610,,
21793,10076,HOME,-13.5,-108,,
21794,10076,AWAY,13.5,-112,,
